Ticket_ID,Commit_Hash,Author,Date,Message,Changed_Files
BOOKKEEPER-133,0975f069d90748eb43fcec7622d3961b0446ea28,Ivan Brendan Kelly,2011-12-22 17:35:48 +0000,BOOKKEEPER-133: Hub server should update subscription state to zookeeper when losing topic or shutting down (Sijie Gou via ivank),CHANGES.txt;hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java
BOOKKEEPER-148,e32715ad96558a9941910dd6ae91fc1c646baeb6,Flavio Paiva Junqueira,2012-01-11 14:46:29 +0000,BOOKKEEPER-148: Jenkins build is failing (ivank via fpj),CHANGES.txt;bookkeeper-server/pom.xml;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java
BOOKKEEPER-40,0d43f404ea145a35d46371967975f9590649a033,Ivan Brendan Kelly,2012-01-13 17:06:41 +0000,BOOKKEEPER-40: BookieClientTest fails intermittantly (fpj via ivank),CHANGES.txt;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java
BOOKKEEPER-150,c7c8af741a2f532b554dcdabf85237c23ea14aaa,Ivan Brendan Kelly,2012-01-17 15:52:16 +0000,BOOKKEEPER-150: Entry is lost when recovering a ledger with not enough bookies. (Sijie Guo via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java
BOOKKEEPER-153,f56e596d70c66dac170008ffbe19489eee05be08,Ivan Brendan Kelly,2012-01-18 14:11:46 +0000,BOOKKEEPER-153: Ledger can't be opened or closed due to zero-length metadata (Sijie Guo via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java
BOOKKEEPER-161,cfe3e650b69b2b599dd5b2f27f2164af38c7a2be,Ivan Brendan Kelly,2012-02-07 10:03:17 +0000,"BOOKKEEPER-161: PerChannelBookieClient tries to reuse HashedWheelTimer, throws Exception (ivank)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-167,3272204448bf210d03377ba822d01419ad197a17,Ivan Brendan Kelly,2012-02-08 10:40:19 +0000,BOOKKEEPER-167: PerChannelBookieClient doesn't use ClientConfiguration (Sijie Guo via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java
BOOKKEEPER-156,bd2efa12f1f63afa90723ce405caebafb4afd6be,Ivan Brendan Kelly,2012-02-08 10:40:43 +0000,BOOKKEEPER-156: BookieJournalRollingTest failing (Sijie Guo via ivank),CHANGES.txt;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java
BOOKKEEPER-137,c65d6ada34215ee3a5466c495d565d745857c435,Ivan Brendan Kelly,2012-02-09 17:14:29 +0000,BOOKKEEPER-137: Do not create Ledger index files until absolutely necessary. (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java
BOOKKEEPER-162,29a472598083e522645f918ec602dd91d800f0d5,Flavio Paiva Junqueira,2012-02-13 10:19:17 +0000,BOOKKEEPER-162: LedgerHandle.readLastConfirmed does not work (fpj),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java
BOOKKEEPER-152,5a3b29d05abd71c6e5d1b3045abafd434db15f24,Ivan Brendan Kelly,2012-02-13 14:46:38 +0000,BOOKKEEPER-152: Can't recover a ledger whose current ensemble contain failed bookie. (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java
BOOKKEEPER-171,3defe9e5110472da995789b5ae14c286f58f1293,Sijie Guo,2012-02-15 09:58:37 +0000,BOOKKEEPER-171: ServerConfiguration can't use more than one directory for ledgers,CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java
BOOKKEEPER-170,633a23b3a20b27a551328be2efe5f057be3c99e2,Flavio Paiva Junqueira,2012-02-15 15:11:53 +0000,BOOKKEEPER-170: Bookie constructor starts a number of threads. (ivank via fpj),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java
BOOKKEEPER-169,bad375aa35a2c17c466d2be7481e7d16220d59b0,Ivan Brendan Kelly,2012-02-17 10:18:00 +0000,BOOKKEEPER-169: bookie hangs on reading header when encountering partial header index file (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java
BOOKKEEPER-174,014bcd501c14141facd0e3eb4bb488ccba3a2b7d,Ivan Brendan Kelly,2012-02-17 11:50:23 +0000,BOOKKEEPER-174: Bookie can't start when replaying entries whose ledger were deleted and garbage collected. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java
BOOKKEEPER-177,9523193456992a2edd36106120a8a9f246af6995,Ivan Brendan Kelly,2012-02-24 18:08:01 +0000,BOOKKEEPER-177: Index file is lost or some index pages aren't flushed. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java
BOOKKEEPER-113,9366322bfe3461a44a8b0444e66cd774ea1ac7d8,Ivan Brendan Kelly,2012-02-24 19:07:57 +0000,BOOKKEEPER-113: NPE In BookKeeper test (fpj via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-74,76818a6aadd4aa40a45aca6f5b0acba79cd42515,Ivan Brendan Kelly,2012-03-01 14:10:17 +0000,BOOKKEEPER-74: Bookkeeper Persistence Manager should give up topic on error (sijie via ivank),CHANGES.txt;hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java
BOOKKEEPER-176,431554da9e2598c73edfbaf671e87cfd9ae94716,Flavio Paiva Junqueira,2012-03-01 14:58:08 +0000,BOOKKEEPER-176: HierarchicalBookieFailureTest Hung (ivank via fpj),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;hedwig-client/src/main/cpp/scripts/network-delays.sh
BOOKKEEPER-180,cb8296636b961253f9586f535db285bfafa54a8a,Ivan Brendan Kelly,2012-03-08 18:24:51 +0000,BOOKKEEPER-180: bookie server doesn't quit when running out of disk space (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java
BOOKKEEPER-163,c6cc7cca3a85603c8e935ba6d06fbf3d8d7a7eb5,Sijie Guo,2012-03-13 06:31:36 +0000,BOOKKEEPER-163: Prevent incorrect NoSuchLedgerException for readLastConfirmed. (ivank via sijie),CHANGES.txt;bookkeeper-server/pom.xml;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java
BOOKKEEPER-184,a4bded985ca1346a17ee0dcf08fe9dcd570dcfb7,Ivan Brendan Kelly,2012-03-15 09:37:43 +0000,BOOKKEEPER-184: CompactionTest failing on Jenkins (sijie via ivank),CHANGES.txt;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java
BOOKKEEPER-182,33bef6356dfcf14928314e14c20ae73de80bdf99,Ivan Brendan Kelly,2012-03-16 09:41:45 +0000,BOOKKEEPER-182: Entry log file is overwritten when fail to read lastLogId. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java
BOOKKEEPER-186,3abac4eb86d64286d057d73024a177ef300283b0,Sijie Guo,2012-03-19 14:02:15 +0000,BOOKKEEPER-186: Bookkeeper throttling - permits is not released when read has failed from all replicas (Rakesh R via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java
BOOKKEEPER-188,f3a404e4e6b0d0c2a0b2a83d38cdedaff0683e68,Sijie Guo,2012-03-21 05:13:23 +0000,BOOKKEEPER-188: Garbage collection code is in the wrong place (ivank via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java
BOOKKEEPER-189,3d32544c0b2b1cd5b184531846a451f518486c7d,Sijie Guo,2012-03-21 05:40:55 +0000,BOOKKEEPER-189: AbstractZkLedgerManager doesn't disregard cookies (ivank via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java
BOOKKEEPER-195,6d56d60831a63fe9520ce156686d0cb1142e44f5,Ivan Brendan Kelly,2012-03-28 21:57:40 +0000,"BOOKKEEPER-195: HierarchicalLedgerManager doesn't consider idgen as a ""specialNode"" (ivank)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java
BOOKKEEPER-190,48304c7c07513a15d26cb61f311c9f4b998fd8fc,Ivan Brendan Kelly,2012-03-29 13:18:34 +0000,BOOKKEEPER-190: Add entries would fail when number of open ledgers reaches more than openFileLimit. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java
BOOKKEEPER-194,83e8672a10fab050a5bbcc1beeb9a210c1b2b90b,Ivan Brendan Kelly,2012-03-29 13:41:21 +0000,BOOKKEEPER-194: Get correct latency for addEntry operations for JMX. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java
BOOKKEEPER-166,4b32e049dca4a1a8eea4bfb2325aee2de629b132,Ivan Brendan Kelly,2012-03-30 11:00:20 +0000,BOOKKEEPER-166: Bookie will not recover its journal if the length prefix of an entry is truncated (ivank),CHANGES.txt;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java
BOOKKEEPER-193,30c68b0bebff1e0a012dd81e8f05ebbf83b4ff5f,Sijie Guo,2012-03-31 07:13:07 +0000,"BOOKKEEPER-193: Ledger is garbage collected by mistake. (sijie, ivank via sijie)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java
BOOKKEEPER-198,235bc1fec4d60567d113202b44f6fb4c1616d1ce,Sijie Guo,2012-03-31 07:31:54 +0000,BOOKKEEPER-198: replaying entries of deleted ledgers would exhaust ledger cache. (sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java
BOOKKEEPER-112,682a23fb23c8de7756d5ef226fd6e97dd8d4e561,Sijie Guo,2012-03-31 08:58:51 +0000,BOOKKEEPER-112: Bookie Recovery on an open ledger will cause LedgerHandle#close on that ledger to fail (sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java
BOOKKEEPER-135,47244dd77fb291ec95d5da4c96751ea92bc2d516,Ivan Brendan Kelly,2012-04-02 10:38:18 +0000,BOOKKEEPER-135: Fencing does not check the ledger masterPasswd (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java
