Version,File,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,WeightedAge,Buggy
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,61.0,61.0,1,0,1,61.0,61.0,61.0,0.2946859903381642,0.2946859903381642,0.2946859903381642,207,207.0,207.0,-251.0,-15311.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java,99.0,100.0,2,0,1,99.0,94.0,49.5,6.76,3.76,3.38,27,25.0,13.5,363.0,36300.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,249.0,250.0,2,0,2,249.0,236.0,124.5,20.93939393939394,19.666666666666668,10.46969696969697,23,12.0,11.5,229.0,57250.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,515.0,539.0,9,1,5,515.0,426.0,57.22222222222222,5.434609375703914,2.0579710144927534,0.6038454861893238,650,207.0,72.22222222222223,429.0,231231.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,140.0,280.0,8,0,4,140.0,122.0,17.5,6.873176543088701,4.096774193548387,0.8591470678860876,601,207.0,75.125,294.0,82320.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,180.0,180.0,1,0,1,180.0,180.0,180.0,1.2244897959183674,1.2244897959183674,1.2244897959183674,147,147.0,147.0,421.0,75780.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,36.0,36.0,2,0,1,36.0,30.0,18.0,7.2,6.0,3.6,10,5.0,5.0,280.0,10080.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java,73.0,73.0,1,0,1,73.0,73.0,73.0,0.4965986394557823,0.4965986394557823,0.4965986394557823,147,147.0,147.0,421.0,30733.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,69.0,73.0,3,0,2,69.0,59.0,23.0,2.145104895104895,1.3409090909090908,0.715034965034965,133,78.0,44.333333333333336,388.0,28324.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,64.0,64.0,2,0,1,64.0,63.0,32.0,1.542929292929293,1.4318181818181819,0.7714646464646465,53,44.0,26.5,371.0,23744.0,No
4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,67.0,70.0,3,0,3,67.0,64.0,22.333333333333332,0.49923722349351635,0.30917874396135264,0.16641240783117212,390,207.0,130.0,474.0,33180.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,131.0,131.0,1,0,1,131.0,131.0,131.0,8.1875,8.1875,8.1875,16,16.0,16.0,338.0,44278.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74.0,74.0,1,0,1,74.0,74.0,74.0,0.357487922705314,0.357487922705314,0.357487922705314,207,207.0,207.0,-251.0,-18574.0,No
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32.0,32.0,1,0,1,32.0,32.0,32.0,5.333333333333333,5.333333333333333,5.333333333333333,6,6.0,6.0,104.0,3328.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,95.0,95.0,1,0,1,95.0,95.0,95.0,0.6462585034013606,0.6462585034013606,0.6462585034013606,147,147.0,147.0,421.0,39995.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,99.0,107.0,4,0,3,99.0,75.0,24.75,5.809144072301967,2.272727272727273,1.4522860180754917,216,171.0,54.0,772.0,82604.0,No
